8.30827 3.28274 5.1487 2.26281 49999 16535 0.00654385 2.43406 2.28307
8.33083 3.02695 5.17359 2.25668 49999 16513 0.00652803 2.46495 2.27786
8.35338 3.14055 5.07072 2.25059 49999 16495 0.00651229 2.50128 2.27273
8.37594 3.25907 4.77665 2.24452 49999 16475 0.00649662 2.53716 2.26808
8.3985 3.38277 5.05394 2.2385 49999 16452 0.00648103 2.5599 2.26208
8.42105 3.07275 5.07503 2.2325 49999 16427 0.00646552 2.59442 2.25767
8.44361 3.19072 5.09647 2.22654 49999 16407 0.00645007 2.62406 2.25304
8.46617 3.31381 4.98689 2.2206 49999 16390 0.0064347 2.66224 2.24765
8.48872 3.44266 5.07366 2.2147 49999 16370 0.00641941 2.70941 2.24282
8.51128 2.5552 4.76629 2.20883 49999 16351 0.00640418 2.74506 2.23734
8.53383 2.6558 4.98247 2.203 49999 16335 0.00638903 2.79609 2.23286
